id,visitors
air_0241aa3964b7f861_2017-04-25,7.763537560175289
air_0241aa3964b7f861_2017-04-26,8.534108456307987
air_0241aa3964b7f861_2017-04-27,3.4946749856601276
air_0241aa3964b7f861_2017-04-28,8.08338630417903
air_0241aa3964b7f861_2017-04-29,10.745054026483583
air_0241aa3964b7f861_2017-04-30,8.385331330488865
air_0241aa3964b7f861_2017-05-01,7.386984069583903
air_0241aa3964b7f861_2017-05-02,8.930498095889389
air_0241aa3964b7f861_2017-05-03,9.88366553673868
air_0241aa3964b7f861_2017-05-04,5.393625287257311
air_0241aa3964b7f861_2017-05-05,7.194145555485322
air_0241aa3964b7f861_2017-05-06,9.830894440929695
air_0241aa3964b7f861_2017-05-07,8.589800374869048
air_0241aa3964b7f861_2017-05-08,7.396348557277124
air_0241aa3964b7f861_2017-05-09,7.4957553429794945
air_0241aa3964b7f861_2017-05-10,8.183585682075373
air_0241aa3964b7f861_2017-05-11,3.3644989746242677
air_0241aa3964b7f861_2017-05-12,6.992837495329215
air_0241aa3964b7f861_2017-05-13,10.512526129274523
air_0241aa3964b7f861_2017-05-14,8.7404294559923
air_0241aa3964b7f861_2017-05-15,7.4973508803572315
air_0241aa3964b7f861_2017-05-16,7.696089484886736
air_0241aa3964b7f861_2017-05-17,8.369464520620403
air_0241aa3964b7f861_2017-05-18,3.4431318146011023
air_0241aa3964b7f861_2017-05-19,7.156990707602459
air_0241aa3964b7f861_2017-05-20,10.657584313962085
air_0241aa3964b7f861_2017-05-21,8.807685434839923
air_0241aa3964b7f861_2017-05-22,7.508292884203074
air_0241aa3964b7f861_2017-05-23,7.762367198806201
air_0241aa3964b7f861_2017-05-24,8.44213538601323
air_0241aa3964b7f861_2017-05-25,3.4556832294233253
air_0241aa3964b7f861_2017-05-26,7.221564479359367
air_0241aa3964b7f861_2017-05-27,10.712922643785038
air_0241aa3964b7f861_2017-05-28,8.873665964386397
air_0241aa3964b7f861_2017-05-29,7.689565869399438
air_0241aa3964b7f861_2017-05-30,7.8498127427941835
air_0241aa3964b7f861_2017-05-31,8.522231545159409
air_0328696196e46f18_2017-04-23,4.651229233995516
air_0328696196e46f18_2017-04-24,4.608377454334569
air_0328696196e46f18_2017-04-25,5.166538974571097
air_0328696196e46f18_2017-04-26,6.1347456596374395
air_0328696196e46f18_2017-04-27,5.324978747925076
air_0328696196e46f18_2017-04-28,6.378028900495856
air_0328696196e46f18_2017-04-29,5.760841696094883
air_0328696196e46f18_2017-04-30,4.522748785569273
air_0328696196e46f18_2017-05-01,4.5602623958014945
air_0328696196e46f18_2017-05-02,5.5515756948066795
air_0328696196e46f18_2017-05-03,6.611615340198676
air_0328696196e46f18_2017-05-04,5.854426671313456
air_0328696196e46f18_2017-05-05,5.674220496617139
air_0328696196e46f18_2017-05-06,5.479686746534855
air_0328696196e46f18_2017-05-07,4.578960908279005
air_0328696196e46f18_2017-05-08,4.531012976619387
air_0328696196e46f18_2017-05-09,5.024876996484627
air_0328696196e46f18_2017-05-10,5.878633746340257
air_0328696196e46f18_2017-05-11,5.072352658931002
air_0328696196e46f18_2017-05-12,5.909103427159221
air_0328696196e46f18_2017-05-13,5.6377392801192405
air_0328696196e46f18_2017-05-14,4.63189994340546
air_0328696196e46f18_2017-05-15,4.606231875413027
air_0328696196e46f18_2017-05-16,5.134250457736196
air_0328696196e46f18_2017-05-17,6.031491781664533
air_0328696196e46f18_2017-05-18,5.1773343024315635
air_0328696196e46f18_2017-05-19,6.044793888601665
air_0328696196e46f18_2017-05-20,5.71950971586069
air_0328696196e46f18_2017-05-21,4.651229233995516
air_0328696196e46f18_2017-05-22,4.599332168153075
air_0328696196e46f18_2017-05-23,5.144122516549074
air_0328696196e46f18_2017-05-24,6.04280780159054
air_0328696196e46f18_2017-05-25,5.214745205224585
air_0328696196e46f18_2017-05-26,6.084992560318699
air_0328696196e46f18_2017-05-27,5.807829073375027
air_0328696196e46f18_2017-05-28,4.681426896436889
air_0328696196e46f18_2017-05-29,4.734224402795866
air_0328696196e46f18_2017-05-30,5.250472746676957
air_0328696196e46f18_2017-05-31,6.1446495314739975
air_034a3d5b40d5b1b1_2017-04-23,28.634699823226796
air_034a3d5b40d5b1b1_2017-04-24,15.828535686260693
air_034a3d5b40d5b1b1_2017-04-25,16.650148005385454
air_034a3d5b40d5b1b1_2017-04-26,18.409721540370505
air_034a3d5b40d5b1b1_2017-04-27,16.760848379700064
air_034a3d5b40d5b1b1_2017-04-28,26.425946525062233
air_034a3d5b40d5b1b1_2017-04-29,30.38907157455801
air_034a3d5b40d5b1b1_2017-04-30,26.631368968836618
air_034a3d5b40d5b1b1_2017-05-01,15.661921463385017
air_034a3d5b40d5b1b1_2017-05-02,21.481314372364487
air_034a3d5b40d5b1b1_2017-05-03,25.350498641558644
air_034a3d5b40d5b1b1_2017-05-04,23.991140307922315
air_034a3d5b40d5b1b1_2017-05-05,22.468743689199258
air_034a3d5b40d5b1b1_2017-05-06,27.38428960022635
air_034a3d5b40d5b1b1_2017-05-07,28.337612563500027
air_034a3d5b40d5b1b1_2017-05-08,15.72172943628323
air_034a3d5b40d5b1b1_2017-05-09,16.154679103198802
air_034a3d5b40d5b1b1_2017-05-10,17.793767061538748
air_034a3d5b40d5b1b1_2017-05-11,16.196075228674605
air_034a3d5b40d5b1b1_2017-05-12,22.675181811437653
air_034a3d5b40d5b1b1_2017-05-13,28.755437033645602
air_034a3d5b40d5b1b1_2017-05-14,28.614443705489286
air_034a3d5b40d5b1b1_2017-05-15,15.814221560675978
air_034a3d5b40d5b1b1_2017-05-16,16.606220872019215
air_034a3d5b40d5b1b1_2017-05-17,18.31497864096757
air_034a3d5b40d5b1b1_2017-05-18,16.685627012465027
air_034a3d5b40d5b1b1_2017-05-19,23.293169252516037
air_034a3d5b40d5b1b1_2017-05-20,29.31320412198824
air_034a3d5b40d5b1b1_2017-05-21,28.64750732528534
air_034a3d5b40d5b1b1_2017-05-22,15.800111920959807
air_034a3d5b40d5b1b1_2017-05-23,16.640297373333656
air_034a3d5b40d5b1b1_2017-05-24,18.35236241002465
air_034a3d5b40d5b1b1_2017-05-25,16.7191257274217
air_034a3d5b40d5b1b1_2017-05-26,23.344565031021375
air_034a3d5b40d5b1b1_2017-05-27,29.500701855210934
air_034a3d5b40d5b1b1_2017-05-28,28.62846382504362
air_034a3d5b40d5b1b1_2017-05-29,16.009229720217586
air_034a3d5b40d5b1b1_2017-05-30,16.6336561396817
air_034a3d5b40d5b1b1_2017-05-31,18.331207848070473
air_036d4f1ee7285390_2017-04-23,19.337442316313517
air_036d4f1ee7285390_2017-04-24,16.381648159892467
air_036d4f1ee7285390_2017-04-25,19.83939357968895
air_036d4f1ee7285390_2017-04-26,21.469817058192866
air_036d4f1ee7285390_2017-04-27,17.39552515819919
air_036d4f1ee7285390_2017-04-28,25.30187889377758
air_036d4f1ee7285390_2017-04-29,22.260597760399968
air_036d4f1ee7285390_2017-04-30,18.01273107704386
air_036d4f1ee7285390_2017-05-01,16.113599323236283
air_036d4f1ee7285390_2017-05-02,23.381318170961197
air_036d4f1ee7285390_2017-05-03,25.207795812288165
air_036d4f1ee7285390_2017-05-04,22.902169652343648
air_036d4f1ee7285390_2017-05-05,20.358020429139494
air_036d4f1ee7285390_2017-05-06,19.822207977098877
air_036d4f1ee7285390_2017-05-07,18.856921546460992
air_036d4f1ee7285390_2017-05-08,16.164113829821666
air_036d4f1ee7285390_2017-05-09,19.05902138827044
air_036d4f1ee7285390_2017-05-10,20.686828797390056
air_036d4f1ee7285390_2017-05-11,16.7076438567224
air_036d4f1ee7285390_2017-05-12,20.296105987219658
air_036d4f1ee7285390_2017-05-13,21.087743573582713
air_036d4f1ee7285390_2017-05-14,19.232859705274283
air_036d4f1ee7285390_2017-05-15,16.363472806248474
air_036d4f1ee7285390_2017-05-16,19.78276330522583
air_036d4f1ee7285390_2017-05-17,21.355010803747348
air_036d4f1ee7285390_2017-05-18,17.313416202634404
air_036d4f1ee7285390_2017-05-19,21.047526737328432
air_036d4f1ee7285390_2017-05-20,21.612196120761965
air_036d4f1ee7285390_2017-05-21,19.337442316313517
air_036d4f1ee7285390_2017-05-22,16.352290175511044
air_036d4f1ee7285390_2017-05-23,19.82776301442269
air_036d4f1ee7285390_2017-05-24,21.403414809051498
air_036d4f1ee7285390_2017-05-25,17.35231156371062
air_036d4f1ee7285390_2017-05-26,21.09923810383309
air_036d4f1ee7285390_2017-05-27,21.69345486442021
air_036d4f1ee7285390_2017-05-28,19.32518101929904
air_036d4f1ee7285390_2017-05-29,16.568702322048402
air_036d4f1ee7285390_2017-05-30,19.819227327843667
air_036d4f1ee7285390_2017-05-31,21.378178631085273
air_0382c794b73b51ad_2017-04-23,35.353324626949494
air_0382c794b73b51ad_2017-04-24,24.27895632946763
air_0382c794b73b51ad_2017-04-25,24.568438051669965
air_0382c794b73b51ad_2017-04-26,21.134891600897106
air_0382c794b73b51ad_2017-04-27,24.58933895957871
air_0382c794b73b51ad_2017-04-28,28.052237273583646
air_0382c794b73b51ad_2017-04-29,37.61715150256801
air_0382c794b73b51ad_2017-04-30,33.20180544563847
air_0382c794b73b51ad_2017-05-01,24.100825490917863
air_0382c794b73b51ad_2017-05-02,26.847593783193297
air_0382c794b73b51ad_2017-05-03,28.273558786212647
air_0382c794b73b51ad_2017-05-04,27.95107985178323
air_0382c794b73b51ad_2017-05-05,25.382052488134043
air_0382c794b73b51ad_2017-05-06,34.98663668388436
air_0382c794b73b51ad_2017-05-07,35.062739169272454
air_0382c794b73b51ad_2017-05-08,24.170687618972313
air_0382c794b73b51ad_2017-05-09,24.04647842626268
air_0382c794b73b51ad_2017-05-10,20.69334183975904
air_0382c794b73b51ad_2017-05-11,23.96169444902528
air_0382c794b73b51ad_2017-05-12,25.428787831335843
air_0382c794b73b51ad_2017-05-13,36.589848099194526
air_0382c794b73b51ad_2017-05-14,35.3600654914339
air_0382c794b73b51ad_2017-05-15,24.144632070437886
air_0382c794b73b51ad_2017-05-16,24.381057271529617
air_0382c794b73b51ad_2017-05-17,20.88195432420872
air_0382c794b73b51ad_2017-05-18,24.279586511443945
air_0382c794b73b51ad_2017-05-19,25.732377485094855
air_0382c794b73b51ad_2017-05-20,36.901266967304025
air_0382c794b73b51ad_2017-05-21,35.36903577917209
air_0382c794b73b51ad_2017-05-22,24.167184731261308
air_0382c794b73b51ad_2017-05-23,24.54861090755329
air_0382c794b73b51ad_2017-05-24,21.029778634576243
air_0382c794b73b51ad_2017-05-25,24.466218163209433
air_0382c794b73b51ad_2017-05-26,25.94544460159106
air_0382c794b73b51ad_2017-05-27,37.23181986723283
air_0382c794b73b51ad_2017-05-28,35.43529759764721
air_0382c794b73b51ad_2017-05-29,24.689154815311046
air_0382c794b73b51ad_2017-05-30,24.723419954495405
air_0382c794b73b51ad_2017-05-31,21.107311684373812
air_03963426c9312048_2017-04-23,12.008391637726145
air_03963426c9312048_2017-04-24,28.554467016995964
air_03963426c9312048_2017-04-25,28.8355926867218
air_03963426c9312048_2017-04-26,31.162117465641394
air_03963426c9312048_2017-04-27,32.68403139320921
air_03963426c9312048_2017-04-28,57.420002262618276
air_03963426c9312048_2017-04-29,49.94601685200444
air_03963426c9312048_2017-04-30,11.799464472969232
air_03963426c9312048_2017-05-01,27.625346342616254
air_03963426c9312048_2017-05-02,35.444543752034896
air_03963426c9312048_2017-05-03,35.15821076905974
air_03963426c9312048_2017-05-04,35.323003295406636
air_03963426c9312048_2017-05-05,42.95151598150865
air_03963426c9312048_2017-05-06,45.71937789288495
air_03963426c9312048_2017-05-07,11.833623488716906
air_03963426c9312048_2017-05-08,27.72851461274468
air_03963426c9312048_2017-05-09,27.48819362728885
air_03963426c9312048_2017-05-10,29.46964749512204
air_03963426c9312048_2017-05-11,30.86644506448596
air_03963426c9312048_2017-05-12,52.927992561100716
air_03963426c9312048_2017-05-13,49.592308322086964
air_03963426c9312048_2017-05-14,11.978590667671032
air_03963426c9312048_2017-05-15,28.37829662512393
air_03963426c9312048_2017-05-16,28.613065183207684
air_03963426c9312048_2017-05-17,30.37574692669474
air_03963426c9312048_2017-05-18,31.871806038514116
air_03963426c9312048_2017-05-19,53.676438922107494
air_03963426c9312048_2017-05-20,50.80599766867024
air_03963426c9312048_2017-05-21,12.008391637726145
air_03963426c9312048_2017-05-22,28.416080632984055
air_03963426c9312048_2017-05-23,28.811083972774558
air_03963426c9312048_2017-05-24,30.589771325498905
air_03963426c9312048_2017-05-25,32.093857393171575
air_03963426c9312048_2017-05-26,54.24098650699155
air_03963426c9312048_2017-05-27,51.16463207442256
air_03963426c9312048_2017-05-28,11.988059646627935
air_03963426c9312048_2017-05-29,29.51096185378647
air_03963426c9312048_2017-05-30,29.336019121671054
air_03963426c9312048_2017-05-31,31.045113544746705
air_04341b588bde96cd_2017-04-23,37.56303245635388
air_04341b588bde96cd_2017-04-24,29.75976278095742
air_04341b588bde96cd_2017-04-25,27.32170681522481
air_04341b588bde96cd_2017-04-26,28.913441022969604
air_04341b588bde96cd_2017-04-27,26.21529032745366
air_04341b588bde96cd_2017-04-28,42.86613143244363
air_04341b588bde96cd_2017-04-29,39.61624807616072
air_04341b588bde96cd_2017-04-30,35.46493531375626
air_04341b588bde96cd_2017-05-01,28.708917610454858
air_04341b588bde96cd_2017-05-02,33.12695458832787
air_04341b588bde96cd_2017-05-03,33.741822791240196
air_04341b588bde96cd_2017-05-04,30.442134664660465
air_04341b588bde96cd_2017-05-05,32.77520355262362
air_04341b588bde96cd_2017-05-06,40.194862132573974
air_04341b588bde96cd_2017-05-07,36.35074187669559
air_04341b588bde96cd_2017-05-08,28.834932817221393
air_04341b588bde96cd_2017-05-09,25.729566442176587
air_04341b588bde96cd_2017-05-10,27.111893115187478
air_04341b588bde96cd_2017-05-11,24.524146662446114
air_04341b588bde96cd_2017-05-12,38.91653867927222
air_04341b588bde96cd_2017-05-13,42.2657928975944
air_04341b588bde96cd_2017-05-14,37.278178797329495
air_04341b588bde96cd_2017-05-15,29.56406458021715
air_04341b588bde96cd_2017-05-16,27.07175198289953
air_04341b588bde96cd_2017-05-17,28.226695280704973
air_04341b588bde96cd_2017-05-18,25.571363067908088
air_04341b588bde96cd_2017-05-19,39.950010213685346
air_04341b588bde96cd_2017-05-20,43.36650983338833
air_04341b588bde96cd_2017-05-21,37.56303245635388
air_04341b588bde96cd_2017-05-22,29.598443508280916
air_04341b588bde96cd_2017-05-23,27.27701097879215
air_04341b588bde96cd_2017-05-24,28.444331413895767
air_04341b588bde96cd_2017-05-25,25.790445469677643
air_04341b588bde96cd_2017-05-26,40.40725126974138
air_04341b588bde96cd_2017-05-27,43.79011191604694
air_04341b588bde96cd_2017-05-28,37.89749270638527
air_04341b588bde96cd_2017-05-29,30.639895794459154
air_04341b588bde96cd_2017-05-30,27.761359139509114
air_04341b588bde96cd_2017-05-31,28.85457115565192
air_049f6d5b402a31b2_2017-04-23,4.269144487938067
air_049f6d5b402a31b2_2017-04-24,8.398928695967813
air_049f6d5b402a31b2_2017-04-25,9.205346910146766
air_049f6d5b402a31b2_2017-04-26,9.983361261002024
air_049f6d5b402a31b2_2017-04-27,9.820989631843004
air_049f6d5b402a31b2_2017-04-28,13.794885076826626
air_049f6d5b402a31b2_2017-04-29,17.84347879990077
air_049f6d5b402a31b2_2017-04-30,4.2088349450676965
air_049f6d5b402a31b2_2017-05-01,8.252135513547307
air_049f6d5b402a31b2_2017-05-02,11.804197885796315
air_049f6d5b402a31b2_2017-05-03,12.830053668210429
air_049f6d5b402a31b2_2017-05-04,12.411248872694655
air_049f6d5b402a31b2_2017-05-05,11.963566855997271
air_049f6d5b402a31b2_2017-05-06,15.903701938017807
air_049f6d5b402a31b2_2017-05-07,4.1860163909684
air_049f6d5b402a31b2_2017-05-08,8.275829288142374
air_049f6d5b402a31b2_2017-05-09,8.886011244337421
air_049f6d5b402a31b2_2017-05-10,9.581011961250349
air_049f6d5b402a31b2_2017-05-11,9.425307704546285
air_049f6d5b402a31b2_2017-05-12,13.038747522210528
air_049f6d5b402a31b2_2017-05-13,17.61740665868698
air_049f6d5b402a31b2_2017-05-14,4.243091562940411
air_049f6d5b402a31b2_2017-05-15,8.395585683477135
air_049f6d5b402a31b2_2017-05-16,9.187238629353278
air_049f6d5b402a31b2_2017-05-17,9.86357709916863
air_049f6d5b402a31b2_2017-05-18,9.70678638325986
air_049f6d5b402a31b2_2017-05-19,13.28227582057161
air_049f6d5b402a31b2_2017-05-20,17.875384827403543
air_049f6d5b402a31b2_2017-05-21,4.269144487938067
air_049f6d5b402a31b2_2017-05-22,8.383053699573917
air_049f6d5b402a31b2_2017-05-23,9.202855833231379
air_049f6d5b402a31b2_2017-05-24,9.880231141012151
air_049f6d5b402a31b2_2017-05-25,9.724750890668114
air_049f6d5b402a31b2_2017-05-26,13.308975493782723
air_049f6d5b402a31b2_2017-05-27,17.94515753784662
air_049f6d5b402a31b2_2017-05-28,4.2836228415347675
air_049f6d5b402a31b2_2017-05-29,8.558452016128516
air_049f6d5b402a31b2_2017-05-30,9.26202035904988
air_049f6d5b402a31b2_2017-05-31,9.937742303321421
air_04cae7c1bc9b2a0b_2017-04-23,18.835650656285395
air_04cae7c1bc9b2a0b_2017-04-24,12.346555053009746
air_04cae7c1bc9b2a0b_2017-04-25,15.151996098885004
air_04cae7c1bc9b2a0b_2017-04-26,18.000821900361224
air_04cae7c1bc9b2a0b_2017-04-27,13.402717714908029
air_04cae7c1bc9b2a0b_2017-04-28,31.572318827340368
air_04cae7c1bc9b2a0b_2017-04-29,32.17097435011381
air_04cae7c1bc9b2a0b_2017-04-30,17.80379851142229
air_04cae7c1bc9b2a0b_2017-05-01,12.094163989273264
air_04cae7c1bc9b2a0b_2017-05-02,21.631611860153306
air_04cae7c1bc9b2a0b_2017-05-03,23.333419590365622
air_04cae7c1bc9b2a0b_2017-05-04,19.788795692235222
air_04cae7c1bc9b2a0b_2017-05-05,23.670773299833066
air_04cae7c1bc9b2a0b_2017-05-06,28.0367618329491
air_04cae7c1bc9b2a0b_2017-05-07,18.037155684964123
air_04cae7c1bc9b2a0b_2017-05-08,12.166270358857542
air_04cae7c1bc9b2a0b_2017-05-09,14.581558031264422
air_04cae7c1bc9b2a0b_2017-05-10,17.22916031124239
air_04cae7c1bc9b2a0b_2017-05-11,12.821253412605236
air_04cae7c1bc9b2a0b_2017-05-12,28.524250889608496
air_04cae7c1bc9b2a0b_2017-05-13,32.119244506675194
air_04cae7c1bc9b2a0b_2017-05-14,18.59249020012319
air_04cae7c1bc9b2a0b_2017-05-15,12.347061236169855
air_04cae7c1bc9b2a0b_2017-05-16,15.127303901154566
air_04cae7c1bc9b2a0b_2017-05-17,17.797772663167795
air_04cae7c1bc9b2a0b_2017-05-18,13.25092721466488
air_04cae7c1bc9b2a0b_2017-05-19,29.309019646691528
air_04cae7c1bc9b2a0b_2017-05-20,32.88497513533827
air_04cae7c1bc9b2a0b_2017-05-21,18.835650656285395
air_04cae7c1bc9b2a0b_2017-05-22,12.324012429250045
air_04cae7c1bc9b2a0b_2017-05-23,15.144710862572687
air_04cae7c1bc9b2a0b_2017-05-24,17.818061987750507
air_04cae7c1bc9b2a0b_2017-05-25,13.27132629184253
air_04cae7c1bc9b2a0b_2017-05-26,29.35911576465298
air_04cae7c1bc9b2a0b_2017-05-27,33.0166785259799
air_04cae7c1bc9b2a0b_2017-05-28,18.959204824794966
air_04cae7c1bc9b2a0b_2017-05-29,12.57939581733209
air_04cae7c1bc9b2a0b_2017-05-30,15.245121378893234
air_04cae7c1bc9b2a0b_2017-05-31,17.921524311069756
air_0585011fa179bcce_2017-04-23,3.7943923515611138
air_0585011fa179bcce_2017-04-24,3.931610789603587
air_0585011fa179bcce_2017-04-25,3.523677496767503
air_0585011fa179bcce_2017-04-26,4.542371376342765
air_0585011fa179bcce_2017-04-27,4.58213787271674
air_0585011fa179bcce_2017-04-28,4.615645977037003
air_0585011fa179bcce_2017-04-29,5.409068456805905
air_0585011fa179bcce_2017-04-30,3.631994992815611
air_0585011fa179bcce_2017-05-01,3.8865708292675176
air_0585011fa179bcce_2017-05-02,3.8145807469741477
air_0585011fa179bcce_2017-05-03,5.0590092395297885
air_0585011fa179bcce_2017-05-04,4.861484494188432
air_0585011fa179bcce_2017-05-05,4.292073914280425
air_0585011fa179bcce_2017-05-06,5.056880796372322
air_0585011fa179bcce_2017-05-07,3.7489603851871074
air_0585011fa179bcce_2017-05-08,3.898357752363051
air_0585011fa179bcce_2017-05-09,3.4207617401936625
air_0585011fa179bcce_2017-05-10,4.369971355614728
air_0585011fa179bcce_2017-05-11,4.372747334646374
air_0585011fa179bcce_2017-05-12,4.280689340067426
air_0585011fa179bcce_2017-05-13,5.263603507489891
air_0585011fa179bcce_2017-05-14,3.771363249154879
air_0585011fa179bcce_2017-05-15,3.9287231352066136
air_0585011fa179bcce_2017-05-16,3.5020976704170543
air_0585011fa179bcce_2017-05-17,4.465089388995766
air_0585011fa179bcce_2017-05-18,4.463721626734956
air_0585011fa179bcce_2017-05-19,4.360196981235972
air_0585011fa179bcce_2017-05-20,5.330946533737847
air_0585011fa179bcce_2017-05-21,3.7943923515611138
air_0585011fa179bcce_2017-05-22,3.92365700416548
air_0585011fa179bcce_2017-05-23,3.510134618910085
air_0585011fa179bcce_2017-05-24,4.474474621378994
air_0585011fa179bcce_2017-05-25,4.489800398348917
air_0585011fa179bcce_2017-05-26,4.387608230260158
air_0585011fa179bcce_2017-05-27,5.410108140066177
air_0585011fa179bcce_2017-05-28,3.8163316727207413
air_0585011fa179bcce_2017-05-29,4.032527812396734
air_0585011fa179bcce_2017-05-30,3.580391391726203
air_0585011fa179bcce_2017-05-31,4.550419701146917
air_05c325d315cc17f5_2017-04-23,26.92276904499292
air_05c325d315cc17f5_2017-04-24,19.281487260592634
air_05c325d315cc17f5_2017-04-25,19.805945079065282
air_05c325d315cc17f5_2017-04-26,20.51460284213169
air_05c325d315cc17f5_2017-04-27,20.830495288171015
air_05c325d315cc17f5_2017-04-28,29.505415171694498
air_05c325d315cc17f5_2017-04-29,31.302028434480206
air_05c325d315cc17f5_2017-04-30,25.276884934496046
air_05c325d315cc17f5_2017-05-01,18.546560598502754
air_05c325d315cc17f5_2017-05-02,27.695020577168123
air_05c325d315cc17f5_2017-05-03,27.911274913987924
air_05c325d315cc17f5_2017-05-04,27.626034395483927
air_05c325d315cc17f5_2017-05-05,21.555229563611388
air_05c325d315cc17f5_2017-05-06,28.025493276035917
air_05c325d315cc17f5_2017-05-07,26.149780422831444
air_05c325d315cc17f5_2017-05-08,18.70367724357077
air_05c325d315cc17f5_2017-05-09,18.730206226916476
air_05c325d315cc17f5_2017-05-10,19.32252378600064
air_05c325d315cc17f5_2017-05-11,19.543711411350177
air_05c325d315cc17f5_2017-05-12,22.65934439321254
air_05c325d315cc17f5_2017-05-13,29.941406454010355
air_05c325d315cc17f5_2017-05-14,26.84062607119611
air_05c325d315cc17f5_2017-05-15,19.153593457472315
air_05c325d315cc17f5_2017-05-16,19.63176662728575
air_05c325d315cc17f5_2017-05-17,20.093944109309884
air_05c325d315cc17f5_2017-05-18,20.40583055799206
